inicio,depto,mpio,nombre,actor,tipo_actor,descripcion,convivencias,C_resistencia,C_transformacion,C_gestion_pacifica,C_21,C_22,C_23,C_24,C_31,C_32,C_33,C_34,C_35,C_41,C_42,C_43,categoria
1990,NACIONAL,999,Proceso de Paz con el M-19,Estado colombiano,7== Ejecutivo Nacional,"En el proceso de negociaciones de paz durante el mandato del presidente Virgilio Barco, cuyo representante para las negociaciones fue Rafael Pardo, los miembros del fueron indultados con la Ley 77 de 1989​, el grupo guerrillero había hecho énfasis en que uno de los principales requisitos para deponer las armas era la creación de una Asamblea Nacional Constituyente para modificar la constitución la cual hasta entonces no garantiza la creación y desarrollo de otros partidos políticos diferentes a los dos partidos tradicionales, ni daba espacio de representación a las minorías. Ante la negativa del gobierno de hacer una consulta popular que autoriza el cambio constitucional incluyendo una opción en las papeletas para las votaciones generales del 11 de marzo de 1990, movimientos sociales y los estudiantes, en particular los de las Universidades Públicas, decidieron hacer un movimiento a nivel nacional para que la población incluyera una Séptima papeleta que aglomeró mucho respaldo. El ejecutivo conformará una Asamblea Nacional Constituyente.",31== Derecho a la paz,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Gestion pacifica de conflictos
1990,PUTUMAYO,Valle del Guamuez,"Revista Katharsis, Programa radial El Hormiguero, y el Programa Maleta Viajera ", Grupo Amigos de la Biblioteca,28 == Niños - niñas,"el propósito de esta experiencia era hacer de la biblioteca un centro de protección ante los flágelos de la violencia que estaban viviendo las comunidades, específicamente los niños, niñas, adolescentes y jóvenes, que estaban siendo reclutados. De igual forma, que la biblioteca fuera un espacio que se movilizara hacia la población, por ejemplo, por medio de la revista, la emisora y la maleta viajera, de esta manera se cumplia el objetivo de la biblioteca, y es cumplir con su función social",31== Derecho a la paz,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Resistencias no violentas
1990,CESAR, El Copey,Se acabó mi pueblo,Roque Diomedes Gullo Galezo,33== Campesinos,"Objetivo: Expresar el sufrimiento y las consecuencias generados por el conflicto armado en el municipio de El Copey. | Descripción: La canción narra el sufrimiento de una persona desplazada por el conflicto armado, haciendo referencia a como muchas personas abandonan el pueblo bajo las mismas circunstancias, quedando el territorio solo y abandonado.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
1991,ATLANTICO,Sabana Grande,Ayuno por la paz,999,1== Iglesia católica,999,31== Derecho a la paz,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Transformaciones para la paz
1991,SUCRE,Sincelejo,Diakonía de la Paz de Sincelejo,Diocesis de Sincelejo,1== Iglesia católica,"El Secretariado Diocesano de pastoral Social-Diakonía de la Paz es un organismo eclesial comprometido con la evangelización de la realidad social y política, que promueve y facilita procesos de transformación social para favorecer el desarrollo justo, solidario y reconciliado de las comunidades del Departamento de Sucre.","1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Transformaciones para la paz
1991,CHOCO,Carmen del Atrato,Fortalecimiento organizativo con el sindicato de mineros y Juntas de Acción Comunal y Veredales,Diocesis de Quibdó,1== Iglesia católica,La diocesis dío una capacitación en ese año para el fortalecimiento organizativo junto al sindicato de mineros y Juntas de Acción Comunal ,"1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Transformaciones para la paz
1992,999,999,Asociación de Desarrollo Comunitario Merquemos Juntos,Once familias de Barrancabermeja,30 == Mujeres,"Su objetivo era mejorar la canasta familiar de los asociados y de la comunidad, además de evitar el reclutamiento de jóvenes a la guerra.",30== Derecho al desarrollo sostenible ,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,Resistencias no violentas
1992,CAQUETÁ,Curillo,Festival de Danza de Curillo,Jose A Obando ,7== Ejecutivo Nacional,"Junto con la casa de la cultura del municipio lo que busca esta iniciativa es evitar que surjan conflictos en las escuelas entre los docentes y los estudiantes. Durante mucho tiempo hubo gran tensión entre estos agentes y gracias a esta iniciativa ha ayudado a disminuir la tensión. De igual manera, llama a los jóvenes para que no se vayan para la guerra. Focalizan a que no sigan el camino de la guerra. Se hace a través de la danza, la pintura y las manualidades. ",28== Derecho a participar en la vida cultural de la comunidad,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Resistencias no violentas
1992,ANTIOQUIA,Medellín,Mesa por la Vida y la Convivencia,Arquidiócesis de Medellín,1== Iglesia católica,Constituirse de espacio de concertación y deliberación que permitiera diseñar estrategias para la convivencia pacifica en la ciudad y ayudar en la solución de conflictos en los barrios de Medellín,18== Derecho a la libertad de opinión y expresión ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Gestion pacifica de conflictos
1992,ANTIOQUIA,Apartadó,Movimiento Cívico por el Oriente de Antioquia,Movimiento Cívico del Oriente de Antioquia,1== Iglesia católica,"El paro cívico de octubre de 1982 logró convocar nuevamente a todos los sectores sociales, pero esta vez de todos los municipios del Oriente antioqueño. Con las lecciones aprendidas luego de las movilizaciones de los años sesenta, las comunidades decidieron organizarse mucho mejor: en cada municipio se creó una junta cívica que convocaba asambleas populares periódicamente y a su vez, estas juntas cívicas municipales acordaron la creación de una coordinadora regional. Fue así como nació el Movimiento Cívico del Oriente Antioqueño. movimiento social que logró aglutinar a todas las fuerzas vivas de esa zona del departamento en momentos en que se ejecutaban las obras de infraestructura que transformaron de manera profunda esa región",2 == Derecho a la universalidad en la aplicación de todos los derechos humanos ,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,Resistencias no violentas
1993,ANTIOQUIA,Medellín,Pactos de no agresión,Probapaz,17== Ediles-Jales,Los líderes barriales se vieron obligados a promover su propia política de paz debido al alto nivel de violencia entre bandas que afectaba la comunidad. El objetivo era establecer pactos de no agresion entre los lideres de las bandas con el fin de reducir la violencia.,"3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Resistencias no violentas
1994,ATLANTICO,Barranquilla ,Atención a víctimas por desplazamiento forzado,999,1== Iglesia católica,999,31== Derecho a la paz,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Transformaciones para la paz
1994,TOLIMA,Planadas,Proceso de paz y reconciliación de la comunidad NASA y las FARC - EP,Estado Colombiano,49== Indígenas,"Precisamente por conservar la vida y parar el derramamiento de sangre de la población indígena Nasa inducido por los enfrentamientos entre el Ejército Nacional y las Fuerzas Armadas Revolucionarias de Colombia, Farc, la comunidad indígena trabajó durante cuatro años por consolidar el que sería el primer acuerdo de paz en el sur del Tolima, celebrado el 26 de julio de 1996. Un hecho que puso fin a los días de violencia.",30== Derecho al desarrollo sostenible ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Gestion pacifica de conflictos
1994,SUCRE,Ovejas,Proceso para la reinserción de la Corriente de Renovación Socialista (CRS),Estado Colombiano,1== Iglesia católica,"El 9 de abril de 1994, guerrilleros organizados en la Corriente de Renovación Socialista, CRS, firmaron un acuerdo de paz con el gobierno del presidente Cesar Gaviria. Fueron 650 combatientes, entre mujeres y hombres, que ese día entregaron las armas en la plaza de Flor del Monte, municipio de Ovejas, departamento de Sucre.La Corriente de Renovación Socialista (CRS) nació dentro de la guerrilla del Ejército de Liberación Nacional, ELN, conformada por aquellos sectores que a comienzos de los años noventa consideraron que la estrategia de la lucha armada ya no era viable, que había llegado el momento de la lucha política y que por tanto era necesario, mediante la negociación, hacer una transición de la lucha armada a lucha política",31== Derecho a la paz,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Gestion pacifica de conflictos
1994,HUILA,999,Reiniciar - Coordinadora de Víctímas de la Unión Patriotica capítulo Huila ,Reiniciar - Coordinadora de Víctímas de la Unión Patriotica capítulo Huila ,43== Víctimas de la violencia y familiares,documentar y esclarecer los casos de desaparición forzada a integrantes de la Unión Patriotica y miembros del Partido Comunista Colombiano en Colombia y en Huila. Brindar acompañamiento psicosocial a sus familias.,"3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Transformaciones para la paz
1995,ANTIOQUIA,San Carlos,Casa de la Cultura,Jóvenes residentes del municipio de San Carlos,28 == Niños - niñas,Crear espacios de encuentro y creatividad artística que puedan escapar a los escenarios de la guerra y en ocasiones pasar desapercibidos frente a los actores armados.,28== Derecho a participar en la vida cultural de la comunidad,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Resistencias no violentas
1995,BOYACA,Tunja,Comisión de  Conciliación Nacional,999,1== Iglesia católica,"La Comisión de Conciliación Regional de Boyacá está en cabeza del Arzobispo de Tunja, Monseñor Luis Augusto Castro Quiroga.

Desde su creación se ha preocupado por atender las diferentes problemáticas que afectan a esta región colombiana. Ha estudiado las realidades del sector agrario, el desempleo de sus habitantes y la manera de generar ingresos y mejorar las condiciones de vida de los mismos.

También ha convocado a los alcaldes y al Gobernador de Boyacá a compartir y debatir propuestas, como la de los Mínimos del Acuerdo Nacional por la Reconciliación y la Paz.

Liderados por Mons. Castro Quiroga, los miembros de esta Comisión se han apoyado en la academia para analizar permanentemente la realidad que afronta su región y plantear alternativas que respondan de manera puntual a los retos del acontecer nacional y local.

Noticias de la CCR Boya","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Gestion pacifica de conflictos
1995,SANTAFE DE BOGOTA D.C,Bogotá,Construcción de Paz en la Cotidianidad,Programa Cultura de Paz de la Pontificia Universidad Javeriana,23== Estudiantes Universitarios-Tecnológicos,"Generar cultura de paz desde la cotidianidad a través de formaciones, promoción e intervención de espacios comunes, implementación de semana por la paz, y apoyo a iniciativas relacionadas por parte de la comunidad univeristaria y la ciudadanía",31== Derecho a la paz,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,Transformaciones para la paz
1995,999,999,Consulta popular para la paz de Aguachica,CEDRAL,99== otros,"Luchar por la igualdad en Aguachica y en municipios aledaños. 
Construir malocas como sitio de encuentro y de protección, con el fin de reconstruir la confianza.","1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Resistencias no violentas
1995,999,999,Consulta Popular por la Paz,Corporación Aguachica Modelo de Paz,30 == Mujeres,"Generar iniciativas de resistencia, desarrollo, memoria para la no repetición.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Resistencias no violentas
1995,SANTAFE DE BOGOTA D.C,Bogotá,Emisora Comunitaria Suba Al Aire 88.4 F.M,Corporación para la Comunicación y la Educación Suba Al Aire,6 == Movimientos ciudadanos ,"La emisora comunitaria suba al aire 88.4 FM es una línea de acción de la corporación que lleva su mismo nombre, el eje fundamental de trabajo es fortalecer la capacitación de personas de la localidad para que accedan y desarrollen herramientas alrededor de la comunicación comunitaria y tengan un programa de radio en dicha emisora.
de esta manera hemos contribuye al fortalecimiento de la democracia y posicionado en la comunidad oyente el discurso con reflexiones sobre el reconocimiento de la diversidad cultural y social experiencias de Reconciliación y resiliencia. | la parrilla de programación está bañada de expresiones ciudadanas alrededor de la reconciliación y la visibilización de problemas en donde se invita a resolverlo de manera dialogada por ejemplo el mal manejo de las basuras o la convivencia pacífica.",18== Derecho a la libertad de opinión y expresión ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Transformaciones para la paz
